,Number,Autor,Publication,Title,Journal,IF,DOI,"Stability, hour",Key Product,Article name,Formula,Compound_1,Compound_2,"Cat./Support ratio, % (at)",Morphology (TEM/SEM),"Pore size, nm",width min (nm),width aver (nm),width max (nm),length min (nm),length aver (nm),length max (nm),"Cu, % (at.)","Cu+, % (at.)","Cu(2+), % (at.)",Base,electrolyte,"conc, M",pH,RHE vs V,Product,"FE, %","Time, h",Type of reactor,"Loading, μg/cm2","Add_carbon, %","Surface area of electrode, cm2","Flow rate CO2, ml/min","Volume, cm3"
42,4,"Zhi-Qin Liang, Tao-Tao Zhuang, Ali Seifitokaldani, Jun Li, Chun-Wei Huang, Chih-Shan Tan, Yi Li, Phil De Luna, Cao Thang Dinh, Yongfeng Hu, Qunfeng Xiao, Pei-Lun Hsieh, Yuhang Wang, Fengwang Li, Rafael Quintero-Bermudez, Yansong Zhou, Peining Chen, Yuanjie Pang, Shen-Chuan Lo, Lih-Juann Chen, Hairen Tan, Zheng Xu, Suling Zhao, David Sinton & Edward H. Sargent",2018,Copper-on-nitride enhances the stable electrosynthesis of multi-carbon products from CO2,nature communications,14.7,10.1038/s41467-018-06311-0,5.0,C2H4,Cu,Cu,Cu,,100.0,sphere,,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.65,C2H4,5.0,,H-cell,1052.63,,0.19,,30.0
43,4,"Zhi-Qin Liang, Tao-Tao Zhuang, Ali Seifitokaldani, Jun Li, Chun-Wei Huang, Chih-Shan Tan, Yi Li, Phil De Luna, Cao Thang Dinh, Yongfeng Hu, Qunfeng Xiao, Pei-Lun Hsieh, Yuhang Wang, Fengwang Li, Rafael Quintero-Bermudez, Yansong Zhou, Peining Chen, Yuanjie Pang, Shen-Chuan Lo, Lih-Juann Chen, Hairen Tan, Zheng Xu, Suling Zhao, David Sinton & Edward H. Sargent",2018,Copper-on-nitride enhances the stable electrosynthesis of multi-carbon products from CO2,nature communications,14.7,10.1038/s41467-018-06311-0,5.0,C2H4,Cu,Cu,Cu,,100.0,sphere,,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.65,HCOOH,11.5,,H-cell,1052.63,,0.19,,30.0
44,4,"Zhi-Qin Liang, Tao-Tao Zhuang, Ali Seifitokaldani, Jun Li, Chun-Wei Huang, Chih-Shan Tan, Yi Li, Phil De Luna, Cao Thang Dinh, Yongfeng Hu, Qunfeng Xiao, Pei-Lun Hsieh, Yuhang Wang, Fengwang Li, Rafael Quintero-Bermudez, Yansong Zhou, Peining Chen, Yuanjie Pang, Shen-Chuan Lo, Lih-Juann Chen, Hairen Tan, Zheng Xu, Suling Zhao, David Sinton & Edward H. Sargent",2018,Copper-on-nitride enhances the stable electrosynthesis of multi-carbon products from CO2,nature communications,14.7,10.1038/s41467-018-06311-0,5.0,C2H4,Cu,Cu,Cu,,100.0,sphere,,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.75,H2,37.6,,H-cell,1052.63,,0.19,,30.0
45,4,"Zhi-Qin Liang, Tao-Tao Zhuang, Ali Seifitokaldani, Jun Li, Chun-Wei Huang, Chih-Shan Tan, Yi Li, Phil De Luna, Cao Thang Dinh, Yongfeng Hu, Qunfeng Xiao, Pei-Lun Hsieh, Yuhang Wang, Fengwang Li, Rafael Quintero-Bermudez, Yansong Zhou, Peining Chen, Yuanjie Pang, Shen-Chuan Lo, Lih-Juann Chen, Hairen Tan, Zheng Xu, Suling Zhao, David Sinton & Edward H. Sargent",2018,Copper-on-nitride enhances the stable electrosynthesis of multi-carbon products from CO2,nature communications,14.7,10.1038/s41467-018-06311-0,5.0,C2H4,Cu,Cu,Cu,,100.0,sphere,,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.75,CH4,28.6,,H-cell,1052.63,,0.19,,30.0
46,4,"Zhi-Qin Liang, Tao-Tao Zhuang, Ali Seifitokaldani, Jun Li, Chun-Wei Huang, Chih-Shan Tan, Yi Li, Phil De Luna, Cao Thang Dinh, Yongfeng Hu, Qunfeng Xiao, Pei-Lun Hsieh, Yuhang Wang, Fengwang Li, Rafael Quintero-Bermudez, Yansong Zhou, Peining Chen, Yuanjie Pang, Shen-Chuan Lo, Lih-Juann Chen, Hairen Tan, Zheng Xu, Suling Zhao, David Sinton & Edward H. Sargent",2018,Copper-on-nitride enhances the stable electrosynthesis of multi-carbon products from CO2,nature communications,14.7,10.1038/s41467-018-06311-0,5.0,C2H4,Cu,Cu,Cu,,100.0,sphere,,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.75,C2H4,11.3,,H-cell,1052.63,,0.19,,30.0
47,4,"Zhi-Qin Liang, Tao-Tao Zhuang, Ali Seifitokaldani, Jun Li, Chun-Wei Huang, Chih-Shan Tan, Yi Li, Phil De Luna, Cao Thang Dinh, Yongfeng Hu, Qunfeng Xiao, Pei-Lun Hsieh, Yuhang Wang, Fengwang Li, Rafael Quintero-Bermudez, Yansong Zhou, Peining Chen, Yuanjie Pang, Shen-Chuan Lo, Lih-Juann Chen, Hairen Tan, Zheng Xu, Suling Zhao, David Sinton & Edward H. Sargent",2018,Copper-on-nitride enhances the stable electrosynthesis of multi-carbon products from CO2,nature communications,14.7,10.1038/s41467-018-06311-0,5.0,C2H4,Cu,Cu,Cu,,100.0,sphere,,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.75,HCOOH,12.0,,H-cell,1052.63,,0.19,,30.0
48,4,"Zhi-Qin Liang, Tao-Tao Zhuang, Ali Seifitokaldani, Jun Li, Chun-Wei Huang, Chih-Shan Tan, Yi Li, Phil De Luna, Cao Thang Dinh, Yongfeng Hu, Qunfeng Xiao, Pei-Lun Hsieh, Yuhang Wang, Fengwang Li, Rafael Quintero-Bermudez, Yansong Zhou, Peining Chen, Yuanjie Pang, Shen-Chuan Lo, Lih-Juann Chen, Hairen Tan, Zheng Xu, Suling Zhao, David Sinton & Edward H. Sargent",2018,Copper-on-nitride enhances the stable electrosynthesis of multi-carbon products from CO2,nature communications,14.7,10.1038/s41467-018-06311-0,5.0,C2H4,Cu,Cu,Cu,,100.0,sphere,,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.75,C2H5OH,1.6,,H-cell,1052.63,,0.19,,30.0
49,4,"Zhi-Qin Liang, Tao-Tao Zhuang, Ali Seifitokaldani, Jun Li, Chun-Wei Huang, Chih-Shan Tan, Yi Li, Phil De Luna, Cao Thang Dinh, Yongfeng Hu, Qunfeng Xiao, Pei-Lun Hsieh, Yuhang Wang, Fengwang Li, Rafael Quintero-Bermudez, Yansong Zhou, Peining Chen, Yuanjie Pang, Shen-Chuan Lo, Lih-Juann Chen, Hairen Tan, Zheng Xu, Suling Zhao, David Sinton & Edward H. Sargent",2018,Copper-on-nitride enhances the stable electrosynthesis of multi-carbon products from CO2,nature communications,14.7,10.1038/s41467-018-06311-0,5.0,C2H4,Cu,Cu,Cu,,100.0,sphere,,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.85,H2,27.3,,H-cell,1052.63,,0.19,,30.0
50,4,"Zhi-Qin Liang, Tao-Tao Zhuang, Ali Seifitokaldani, Jun Li, Chun-Wei Huang, Chih-Shan Tan, Yi Li, Phil De Luna, Cao Thang Dinh, Yongfeng Hu, Qunfeng Xiao, Pei-Lun Hsieh, Yuhang Wang, Fengwang Li, Rafael Quintero-Bermudez, Yansong Zhou, Peining Chen, Yuanjie Pang, Shen-Chuan Lo, Lih-Juann Chen, Hairen Tan, Zheng Xu, Suling Zhao, David Sinton & Edward H. Sargent",2018,Copper-on-nitride enhances the stable electrosynthesis of multi-carbon products from CO2,nature communications,14.7,10.1038/s41467-018-06311-0,5.0,C2H4,Cu,Cu,Cu,,100.0,sphere,,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.85,CH4,39.0,,H-cell,1052.63,,0.19,,30.0
51,4,"Zhi-Qin Liang, Tao-Tao Zhuang, Ali Seifitokaldani, Jun Li, Chun-Wei Huang, Chih-Shan Tan, Yi Li, Phil De Luna, Cao Thang Dinh, Yongfeng Hu, Qunfeng Xiao, Pei-Lun Hsieh, Yuhang Wang, Fengwang Li, Rafael Quintero-Bermudez, Yansong Zhou, Peining Chen, Yuanjie Pang, Shen-Chuan Lo, Lih-Juann Chen, Hairen Tan, Zheng Xu, Suling Zhao, David Sinton & Edward H. Sargent",2018,Copper-on-nitride enhances the stable electrosynthesis of multi-carbon products from CO2,nature communications,14.7,10.1038/s41467-018-06311-0,5.0,C2H4,Cu,Cu,Cu,,100.0,sphere,,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.85,C2H4,13.2,,H-cell,1052.63,,0.19,,30.0
52,4,"Zhi-Qin Liang, Tao-Tao Zhuang, Ali Seifitokaldani, Jun Li, Chun-Wei Huang, Chih-Shan Tan, Yi Li, Phil De Luna, Cao Thang Dinh, Yongfeng Hu, Qunfeng Xiao, Pei-Lun Hsieh, Yuhang Wang, Fengwang Li, Rafael Quintero-Bermudez, Yansong Zhou, Peining Chen, Yuanjie Pang, Shen-Chuan Lo, Lih-Juann Chen, Hairen Tan, Zheng Xu, Suling Zhao, David Sinton & Edward H. Sargent",2018,Copper-on-nitride enhances the stable electrosynthesis of multi-carbon products from CO2,nature communications,14.7,10.1038/s41467-018-06311-0,5.0,C2H4,Cu,Cu,Cu,,100.0,sphere,,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.85,HCOOH,8.7,,H-cell,1052.63,,0.19,,30.0
53,4,"Zhi-Qin Liang, Tao-Tao Zhuang, Ali Seifitokaldani, Jun Li, Chun-Wei Huang, Chih-Shan Tan, Yi Li, Phil De Luna, Cao Thang Dinh, Yongfeng Hu, Qunfeng Xiao, Pei-Lun Hsieh, Yuhang Wang, Fengwang Li, Rafael Quintero-Bermudez, Yansong Zhou, Peining Chen, Yuanjie Pang, Shen-Chuan Lo, Lih-Juann Chen, Hairen Tan, Zheng Xu, Suling Zhao, David Sinton & Edward H. Sargent",2018,Copper-on-nitride enhances the stable electrosynthesis of multi-carbon products from CO2,nature communications,14.7,10.1038/s41467-018-06311-0,5.0,C2H4,Cu,Cu,Cu,,100.0,sphere,,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.85,C2H5OH,3.6,,H-cell,1052.63,,0.19,,30.0
54,4,"Zhi-Qin Liang, Tao-Tao Zhuang, Ali Seifitokaldani, Jun Li, Chun-Wei Huang, Chih-Shan Tan, Yi Li, Phil De Luna, Cao Thang Dinh, Yongfeng Hu, Qunfeng Xiao, Pei-Lun Hsieh, Yuhang Wang, Fengwang Li, Rafael Quintero-Bermudez, Yansong Zhou, Peining Chen, Yuanjie Pang, Shen-Chuan Lo, Lih-Juann Chen, Hairen Tan, Zheng Xu, Suling Zhao, David Sinton & Edward H. Sargent",2018,Copper-on-nitride enhances the stable electrosynthesis of multi-carbon products from CO2,nature communications,14.7,10.1038/s41467-018-06311-0,5.0,C2H4,Cu,Cu,Cu,,100.0,sphere,,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.95,H2,9.3,,H-cell,1052.63,,0.19,,30.0
55,4,"Zhi-Qin Liang, Tao-Tao Zhuang, Ali Seifitokaldani, Jun Li, Chun-Wei Huang, Chih-Shan Tan, Yi Li, Phil De Luna, Cao Thang Dinh, Yongfeng Hu, Qunfeng Xiao, Pei-Lun Hsieh, Yuhang Wang, Fengwang Li, Rafael Quintero-Bermudez, Yansong Zhou, Peining Chen, Yuanjie Pang, Shen-Chuan Lo, Lih-Juann Chen, Hairen Tan, Zheng Xu, Suling Zhao, David Sinton & Edward H. Sargent",2018,Copper-on-nitride enhances the stable electrosynthesis of multi-carbon products from CO2,nature communications,14.7,10.1038/s41467-018-06311-0,5.0,C2H4,Cu,Cu,Cu,,100.0,sphere,,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.95,CH4,51.0,,H-cell,1052.63,,0.19,,30.0
56,4,"Zhi-Qin Liang, Tao-Tao Zhuang, Ali Seifitokaldani, Jun Li, Chun-Wei Huang, Chih-Shan Tan, Yi Li, Phil De Luna, Cao Thang Dinh, Yongfeng Hu, Qunfeng Xiao, Pei-Lun Hsieh, Yuhang Wang, Fengwang Li, Rafael Quintero-Bermudez, Yansong Zhou, Peining Chen, Yuanjie Pang, Shen-Chuan Lo, Lih-Juann Chen, Hairen Tan, Zheng Xu, Suling Zhao, David Sinton & Edward H. Sargent",2018,Copper-on-nitride enhances the stable electrosynthesis of multi-carbon products from CO2,nature communications,14.7,10.1038/s41467-018-06311-0,5.0,C2H4,Cu,Cu,Cu,,100.0,sphere,,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.95,C2H4,23.0,,H-cell,1052.63,,0.19,,30.0
57,4,"Zhi-Qin Liang, Tao-Tao Zhuang, Ali Seifitokaldani, Jun Li, Chun-Wei Huang, Chih-Shan Tan, Yi Li, Phil De Luna, Cao Thang Dinh, Yongfeng Hu, Qunfeng Xiao, Pei-Lun Hsieh, Yuhang Wang, Fengwang Li, Rafael Quintero-Bermudez, Yansong Zhou, Peining Chen, Yuanjie Pang, Shen-Chuan Lo, Lih-Juann Chen, Hairen Tan, Zheng Xu, Suling Zhao, David Sinton & Edward H. Sargent",2018,Copper-on-nitride enhances the stable electrosynthesis of multi-carbon products from CO2,nature communications,14.7,10.1038/s41467-018-06311-0,5.0,C2H4,Cu,Cu,Cu,,100.0,sphere,,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.95,HCOOH,6.6,,H-cell,1052.63,,0.19,,30.0
58,4,"Zhi-Qin Liang, Tao-Tao Zhuang, Ali Seifitokaldani, Jun Li, Chun-Wei Huang, Chih-Shan Tan, Yi Li, Phil De Luna, Cao Thang Dinh, Yongfeng Hu, Qunfeng Xiao, Pei-Lun Hsieh, Yuhang Wang, Fengwang Li, Rafael Quintero-Bermudez, Yansong Zhou, Peining Chen, Yuanjie Pang, Shen-Chuan Lo, Lih-Juann Chen, Hairen Tan, Zheng Xu, Suling Zhao, David Sinton & Edward H. Sargent",2018,Copper-on-nitride enhances the stable electrosynthesis of multi-carbon products from CO2,nature communications,14.7,10.1038/s41467-018-06311-0,5.0,C2H4,Cu,Cu,Cu,,100.0,sphere,,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.95,C2H5OH,6.8,,H-cell,1052.63,,0.19,,30.0
59,4,"Zhi-Qin Liang, Tao-Tao Zhuang, Ali Seifitokaldani, Jun Li, Chun-Wei Huang, Chih-Shan Tan, Yi Li, Phil De Luna, Cao Thang Dinh, Yongfeng Hu, Qunfeng Xiao, Pei-Lun Hsieh, Yuhang Wang, Fengwang Li, Rafael Quintero-Bermudez, Yansong Zhou, Peining Chen, Yuanjie Pang, Shen-Chuan Lo, Lih-Juann Chen, Hairen Tan, Zheng Xu, Suling Zhao, David Sinton & Edward H. Sargent",2018,Copper-on-nitride enhances the stable electrosynthesis of multi-carbon products from CO2,nature communications,14.7,10.1038/s41467-018-06311-0,5.0,C2H4,Cu,Cu,Cu,,100.0,sphere,,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.95,C3H7OH,2.9,,H-cell,1052.63,,0.19,,30.0
60,4,"Zhi-Qin Liang, Tao-Tao Zhuang, Ali Seifitokaldani, Jun Li, Chun-Wei Huang, Chih-Shan Tan, Yi Li, Phil De Luna, Cao Thang Dinh, Yongfeng Hu, Qunfeng Xiao, Pei-Lun Hsieh, Yuhang Wang, Fengwang Li, Rafael Quintero-Bermudez, Yansong Zhou, Peining Chen, Yuanjie Pang, Shen-Chuan Lo, Lih-Juann Chen, Hairen Tan, Zheng Xu, Suling Zhao, David Sinton & Edward H. Sargent",2018,Copper-on-nitride enhances the stable electrosynthesis of multi-carbon products from CO2,nature communications,14.7,10.1038/s41467-018-06311-0,5.0,C2H4,Cu,Cu,Cu,,100.0,sphere,,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.05,H2,9.0,,H-cell,1052.63,,0.19,,30.0
61,4,"Zhi-Qin Liang, Tao-Tao Zhuang, Ali Seifitokaldani, Jun Li, Chun-Wei Huang, Chih-Shan Tan, Yi Li, Phil De Luna, Cao Thang Dinh, Yongfeng Hu, Qunfeng Xiao, Pei-Lun Hsieh, Yuhang Wang, Fengwang Li, Rafael Quintero-Bermudez, Yansong Zhou, Peining Chen, Yuanjie Pang, Shen-Chuan Lo, Lih-Juann Chen, Hairen Tan, Zheng Xu, Suling Zhao, David Sinton & Edward H. Sargent",2018,Copper-on-nitride enhances the stable electrosynthesis of multi-carbon products from CO2,nature communications,14.7,10.1038/s41467-018-06311-0,5.0,C2H4,Cu,Cu,Cu,,100.0,sphere,,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.05,CH4,53.0,,H-cell,1052.63,,0.19,,30.0
62,4,"Zhi-Qin Liang, Tao-Tao Zhuang, Ali Seifitokaldani, Jun Li, Chun-Wei Huang, Chih-Shan Tan, Yi Li, Phil De Luna, Cao Thang Dinh, Yongfeng Hu, Qunfeng Xiao, Pei-Lun Hsieh, Yuhang Wang, Fengwang Li, Rafael Quintero-Bermudez, Yansong Zhou, Peining Chen, Yuanjie Pang, Shen-Chuan Lo, Lih-Juann Chen, Hairen Tan, Zheng Xu, Suling Zhao, David Sinton & Edward H. Sargent",2018,Copper-on-nitride enhances the stable electrosynthesis of multi-carbon products from CO2,nature communications,14.7,10.1038/s41467-018-06311-0,5.0,C2H4,Cu,Cu,Cu,,100.0,sphere,,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.05,C2H4,26.0,,H-cell,1052.63,,0.19,,30.0
63,4,"Zhi-Qin Liang, Tao-Tao Zhuang, Ali Seifitokaldani, Jun Li, Chun-Wei Huang, Chih-Shan Tan, Yi Li, Phil De Luna, Cao Thang Dinh, Yongfeng Hu, Qunfeng Xiao, Pei-Lun Hsieh, Yuhang Wang, Fengwang Li, Rafael Quintero-Bermudez, Yansong Zhou, Peining Chen, Yuanjie Pang, Shen-Chuan Lo, Lih-Juann Chen, Hairen Tan, Zheng Xu, Suling Zhao, David Sinton & Edward H. Sargent",2018,Copper-on-nitride enhances the stable electrosynthesis of multi-carbon products from CO2,nature communications,14.7,10.1038/s41467-018-06311-0,5.0,C2H4,Cu,Cu,Cu,,100.0,sphere,,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.05,HCOOH,5.8,,H-cell,1052.63,,0.19,,30.0
64,4,"Zhi-Qin Liang, Tao-Tao Zhuang, Ali Seifitokaldani, Jun Li, Chun-Wei Huang, Chih-Shan Tan, Yi Li, Phil De Luna, Cao Thang Dinh, Yongfeng Hu, Qunfeng Xiao, Pei-Lun Hsieh, Yuhang Wang, Fengwang Li, Rafael Quintero-Bermudez, Yansong Zhou, Peining Chen, Yuanjie Pang, Shen-Chuan Lo, Lih-Juann Chen, Hairen Tan, Zheng Xu, Suling Zhao, David Sinton & Edward H. Sargent",2018,Copper-on-nitride enhances the stable electrosynthesis of multi-carbon products from CO2,nature communications,14.7,10.1038/s41467-018-06311-0,5.0,C2H4,Cu,Cu,Cu,,100.0,sphere,,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.05,C2H5OH,3.0,,H-cell,1052.63,,0.19,,30.0
65,4,"Zhi-Qin Liang, Tao-Tao Zhuang, Ali Seifitokaldani, Jun Li, Chun-Wei Huang, Chih-Shan Tan, Yi Li, Phil De Luna, Cao Thang Dinh, Yongfeng Hu, Qunfeng Xiao, Pei-Lun Hsieh, Yuhang Wang, Fengwang Li, Rafael Quintero-Bermudez, Yansong Zhou, Peining Chen, Yuanjie Pang, Shen-Chuan Lo, Lih-Juann Chen, Hairen Tan, Zheng Xu, Suling Zhao, David Sinton & Edward H. Sargent",2018,Copper-on-nitride enhances the stable electrosynthesis of multi-carbon products from CO2,nature communications,14.7,10.1038/s41467-018-06311-0,5.0,C2H4,Cu,Cu,Cu,,100.0,sphere,,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.05,C3H7OH,1.3,,H-cell,1052.63,,0.19,,30.0
66,4,"Zhi-Qin Liang, Tao-Tao Zhuang, Ali Seifitokaldani, Jun Li, Chun-Wei Huang, Chih-Shan Tan, Yi Li, Phil De Luna, Cao Thang Dinh, Yongfeng Hu, Qunfeng Xiao, Pei-Lun Hsieh, Yuhang Wang, Fengwang Li, Rafael Quintero-Bermudez, Yansong Zhou, Peining Chen, Yuanjie Pang, Shen-Chuan Lo, Lih-Juann Chen, Hairen Tan, Zheng Xu, Suling Zhao, David Sinton & Edward H. Sargent",2018,Copper-on-nitride enhances the stable electrosynthesis of multi-carbon products from CO2,nature communications,14.7,10.1038/s41467-018-06311-0,5.0,C2H4,Cu,Cu,Cu,,100.0,sphere,,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.15,H2,11.9,,H-cell,1052.63,,0.19,,30.0
67,4,"Zhi-Qin Liang, Tao-Tao Zhuang, Ali Seifitokaldani, Jun Li, Chun-Wei Huang, Chih-Shan Tan, Yi Li, Phil De Luna, Cao Thang Dinh, Yongfeng Hu, Qunfeng Xiao, Pei-Lun Hsieh, Yuhang Wang, Fengwang Li, Rafael Quintero-Bermudez, Yansong Zhou, Peining Chen, Yuanjie Pang, Shen-Chuan Lo, Lih-Juann Chen, Hairen Tan, Zheng Xu, Suling Zhao, David Sinton & Edward H. Sargent",2018,Copper-on-nitride enhances the stable electrosynthesis of multi-carbon products from CO2,nature communications,14.7,10.1038/s41467-018-06311-0,5.0,C2H4,Cu,Cu,Cu,,100.0,sphere,,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.15,CH4,52.6,,H-cell,1052.63,,0.19,,30.0
68,4,"Zhi-Qin Liang, Tao-Tao Zhuang, Ali Seifitokaldani, Jun Li, Chun-Wei Huang, Chih-Shan Tan, Yi Li, Phil De Luna, Cao Thang Dinh, Yongfeng Hu, Qunfeng Xiao, Pei-Lun Hsieh, Yuhang Wang, Fengwang Li, Rafael Quintero-Bermudez, Yansong Zhou, Peining Chen, Yuanjie Pang, Shen-Chuan Lo, Lih-Juann Chen, Hairen Tan, Zheng Xu, Suling Zhao, David Sinton & Edward H. Sargent",2018,Copper-on-nitride enhances the stable electrosynthesis of multi-carbon products from CO2,nature communications,14.7,10.1038/s41467-018-06311-0,5.0,C2H4,Cu,Cu,Cu,,100.0,sphere,,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.15,C2H4,29.0,,H-cell,1052.63,,0.19,,30.0
69,4,"Zhi-Qin Liang, Tao-Tao Zhuang, Ali Seifitokaldani, Jun Li, Chun-Wei Huang, Chih-Shan Tan, Yi Li, Phil De Luna, Cao Thang Dinh, Yongfeng Hu, Qunfeng Xiao, Pei-Lun Hsieh, Yuhang Wang, Fengwang Li, Rafael Quintero-Bermudez, Yansong Zhou, Peining Chen, Yuanjie Pang, Shen-Chuan Lo, Lih-Juann Chen, Hairen Tan, Zheng Xu, Suling Zhao, David Sinton & Edward H. Sargent",2018,Copper-on-nitride enhances the stable electrosynthesis of multi-carbon products from CO2,nature communications,14.7,10.1038/s41467-018-06311-0,5.0,C2H4,Cu,Cu,Cu,,100.0,sphere,,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.15,HCOOH,5.3,,H-cell,1052.63,,0.19,,30.0
70,4,"Zhi-Qin Liang, Tao-Tao Zhuang, Ali Seifitokaldani, Jun Li, Chun-Wei Huang, Chih-Shan Tan, Yi Li, Phil De Luna, Cao Thang Dinh, Yongfeng Hu, Qunfeng Xiao, Pei-Lun Hsieh, Yuhang Wang, Fengwang Li, Rafael Quintero-Bermudez, Yansong Zhou, Peining Chen, Yuanjie Pang, Shen-Chuan Lo, Lih-Juann Chen, Hairen Tan, Zheng Xu, Suling Zhao, David Sinton & Edward H. Sargent",2018,Copper-on-nitride enhances the stable electrosynthesis of multi-carbon products from CO2,nature communications,14.7,10.1038/s41467-018-06311-0,5.0,C2H4,Cu,Cu,Cu,,100.0,sphere,,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.25,H2,24.0,,H-cell,1052.63,,0.19,,30.0
71,4,"Zhi-Qin Liang, Tao-Tao Zhuang, Ali Seifitokaldani, Jun Li, Chun-Wei Huang, Chih-Shan Tan, Yi Li, Phil De Luna, Cao Thang Dinh, Yongfeng Hu, Qunfeng Xiao, Pei-Lun Hsieh, Yuhang Wang, Fengwang Li, Rafael Quintero-Bermudez, Yansong Zhou, Peining Chen, Yuanjie Pang, Shen-Chuan Lo, Lih-Juann Chen, Hairen Tan, Zheng Xu, Suling Zhao, David Sinton & Edward H. Sargent",2018,Copper-on-nitride enhances the stable electrosynthesis of multi-carbon products from CO2,nature communications,14.7,10.1038/s41467-018-06311-0,5.0,C2H4,Cu,Cu,Cu,,100.0,sphere,,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.25,CH4,49.0,,H-cell,1052.63,,0.19,,30.0
72,4,"Zhi-Qin Liang, Tao-Tao Zhuang, Ali Seifitokaldani, Jun Li, Chun-Wei Huang, Chih-Shan Tan, Yi Li, Phil De Luna, Cao Thang Dinh, Yongfeng Hu, Qunfeng Xiao, Pei-Lun Hsieh, Yuhang Wang, Fengwang Li, Rafael Quintero-Bermudez, Yansong Zhou, Peining Chen, Yuanjie Pang, Shen-Chuan Lo, Lih-Juann Chen, Hairen Tan, Zheng Xu, Suling Zhao, David Sinton & Edward H. Sargent",2018,Copper-on-nitride enhances the stable electrosynthesis of multi-carbon products from CO2,nature communications,14.7,10.1038/s41467-018-06311-0,5.0,C2H4,Cu,Cu,Cu,,100.0,sphere,,23.86,34.91,45.95,23.86,34.91,45.95,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.25,C2H4,19.7,,H-cell,1052.63,,0.19,,30.0
